lat,lon
53.88959884643555,9.174300193786621
53.898101806640625,9.064000129699707
53.89830017089844,9.079700469970703
53.90739822387695,9.063799858093262
53.907501220703125,9.079500198364258
53.90769958496094,9.095199584960938
53.91579818725586,8.953399658203125
53.91600036621094,8.969200134277344
53.916099548339844,8.98490047454834
53.91619873046875,9.00059986114502
53.91659927368164,9.047800064086914
53.91669845581055,9.063599586486816
53.91680145263672,9.079299926757812
53.91699981689453,9.095000267028809
53.91709899902344,9.110799789428711
53.917198181152344,9.126500129699707
53.92499923706055,8.9375
53.92530059814453,8.968899726867676
53.92539978027344,8.984700202941895
53.925498962402344,9.000399589538574
53.925899505615234,9.047599792480469
53.92599868774414,9.063400268554688
53.92610168457031,9.079099655151367
53.92620086669922,9.094900131225586
53.92639923095703,9.110600471496582
53.92649841308594,9.126299858093262
53.92660140991211,9.14210033416748
53.934200286865234,8.921500205993652
53.93429946899414,8.937199592590332
53.934600830078125,8.968700408935547
53.93510055541992,9.031700134277344
53.93519973754883,9.04740047454834
53.94340133666992,8.921299934387207
53.94369888305664,8.952799797058105
53.94380187988281,8.968500137329102
53.94430160522461,9.031499862670898
53.94449996948242,9.047200202941895
53.944698333740234,9.078700065612793
53.944801330566406,9.094499588012695
53.952598571777344,8.90530014038086
53.952701568603516,8.920999526977539
53.95289993286133,8.936800003051758
53.952999114990234,8.952500343322754
53.95309829711914,8.968299865722656
53.9536018371582,9.031299591064453
53.953800201416016,9.04699993133545
53.95399856567383,9.078499794006348
53.9541015625,9.094300270080566
53.96189880371094,8.904999732971191
53.96200180053711,8.92080020904541
53.96220016479492,8.936599731445312
53.96229934692383,8.952300071716309
53.962398529052734,8.968099594116211
53.97129821777344,8.920599937438965
53.97169876098633,8.96780014038086
53.97209930419922,9.01509952545166
53.97249984741211,9.062399864196777
53.972599029541016,9.078100204467773
53.97269821166992,9.093899726867676
53.98059844970703,8.920299530029297
53.9807014465332,8.936100006103516
53.980899810791016,8.951899528503418
53.98099899291992,8.967599868774414
53.981300354003906,8.999099731445312
53.98139953613281,9.014900207519531
53.98149871826172,9.030699729919434
53.98160171508789,9.04640007019043
53.9817008972168,9.062199592590332
53.98189926147461,9.077899932861328
53.981998443603516,9.093700408935547
53.98979949951172,8.90429973602295
53.989898681640625,8.920100212097168
53.9900016784668,8.93589973449707
53.99020004272461,8.951600074768066
53.99039840698242,8.983200073242188
53.990501403808594,8.998900413513184
53.990699768066406,9.014699935913086
53.99079895019531,9.030400276184082
53.99089813232422,9.046199798583984
53.99100112915039,9.062000274658203
53.9911003112793,9.077699661254883
53.999000549316406,8.90410041809082
53.99919891357422,8.919899940490723
53.999298095703125,8.935600280761719
53.9995002746582,8.951399803161621
53.999698638916016,8.98289966583252
53.99980163574219,8.998700141906738
54.000301361083984,9.061800003051758
54.00040054321289,9.077500343322754
54.0005989074707,9.093299865722656
54.00830078125,8.903900146484375
54.00849914550781,8.919599533081055
54.00859832763672,8.935400009155273
54.00899887084961,8.98270034790039
54.00910186767578,8.998499870300293
54.009300231933594,9.014300346374512
54.017601013183594,8.903599739074707
54.017799377441406,8.919400215148926
54.01890182495117,9.061400413513184
54.01900100708008,9.077199935913086
54.02830123901367,9.07699966430664
54.04679870605469,9.060799598693848
54.04779815673828,9.218600273132324
54.04790115356445,9.234399795532227
54.057098388671875,9.218400001525879
54.05720138549805,9.234199523925781
54.06650161743164,9.234100341796875
54.06660079956055,9.249899864196777
54.07440185546875,9.028599739074707
54.08509826660156,9.233699798583984
54.09450149536133,9.24940013885498
54.094600677490234,9.265199661254883
54.09479904174805,9.296799659729004
54.10380172729492,9.249199867248535
54.10390090942383,9.265000343322754
54.104000091552734,9.296600341796875
54.11149978637695,9.027799606323242
54.11309814453125,9.249099731445312
54.120601654052734,8.99590015411377
54.12070083618164,9.011699676513672
54.130001068115234,9.011500358581543
54.13010025024414,9.027299880981445
54.13019943237305,9.04319953918457
54.13159942626953,9.248700141906738
54.139400482177734,9.027099609375
54.13949966430664,9.042900085449219
54.140899658203125,9.248600006103516
54.14780044555664,8.916199684143066
54.14789962768555,8.932000160217285
54.148101806640625,8.947799682617188
54.148399353027344,8.99530029296875
54.14860153198242,9.011099815368652
54.14870071411133,9.026900291442871
54.148799896240234,9.042699813842773
54.157100677490234,8.915900230407715
54.15719985961914,8.93179988861084
54.15729904174805,8.947600364685059
54.157501220703125,8.963399887084961
54.15760040283203,8.97920036315918
54.157901763916016,9.010899543762207
54.158199310302734,9.05840015411377
54.15829849243164,9.074199676513672
54.15879821777344,9.137499809265137
54.16569900512695,8.836600303649902
54.16579818725586,8.852399826049805
54.16590118408203,8.868200302124023
54.166099548339844,8.884099960327148
54.16619873046875,8.899900436401367
54.16659927368164,8.947400093078613
54.16709899902344,9.010700225830078
54.167301177978516,9.02649974822998
54.16740036010742,9.0423002243042
54.16790008544922,9.105600357055664
54.167999267578125,9.121500015258789
54.16809844970703,9.137299537658691
54.17490005493164,8.836299896240234
54.17509841918945,8.85219955444336
54.175201416015625,8.868000030517578
54.17539978027344,8.88379955291748
54.17559814453125,8.915499687194824
54.175899505615234,8.947099685668945
54.17599868774414,8.963000297546387
54.17639923095703,9.010499954223633
54.17660140991211,9.026300430297852
54.176700592041016,9.042099952697754
54.177398681640625,9.137100219726562
54.1775016784668,9.152899742126465
54.184200286865234,8.836099624633789
54.18439865112305,8.851900100708008
54.18470001220703,8.883600234985352
54.18479919433594,8.899399757385254
54.184898376464844,8.915200233459473
54.18510055541992,8.931099891662598
54.18519973754883,8.946900367736816
54.185298919677734,8.962800025939941
54.18560028076172,8.994400024414062
54.185699462890625,9.010299682617188
54.18579864501953,9.026100158691406
54.1880989074707,9.390299797058105
54.19350051879883,8.835800170898438
54.19369888305664,8.851699829101562
54.19390106201172,8.883299827575684
54.19419860839844,8.914999961853027
54.19449996948242,8.946700096130371
54.19490051269531,8.994199752807617
54.19499969482422,9.010000228881836
54.196800231933594,9.27929973602295
54.1968994140625,9.295100212097168
54.196998596191406,9.310999870300293
54.19710159301758,9.326800346374512
54.1973991394043,9.390199661254883
54.1974983215332,9.406000137329102
54.20289993286133,8.851400375366211
54.20320129394531,8.883099555969238
54.204200744628906,8.994000434875488
54.20429992675781,9.00979995727539
54.206199645996094,9.295000076293945
54.20669937133789,9.390000343322754
54.2067985534668,9.405900001525879
54.212100982666016,8.83530044555664
54.21220016479492,8.851200103759766
54.212398529052734,8.866999626159668
54.2218017578125,8.882599830627441
54.221900939941406,8.898500442504883
54.22209930419922,8.914299964904785
54.222198486328125,8.93019962310791
54.2224006652832,8.946000099182129
54.22269821166992,8.993599891662598
54.222999572753906,9.025300025939941
54.224300384521484,9.215399742126465
54.22439956665039,9.231300354003906
54.23080062866211,8.850700378417969
54.23109817504883,8.882399559020996
54.231201171875,8.898200035095215
54.23139953613281,8.91409969329834
54.23149871826172,8.929900169372559
54.23160171508789,8.945799827575684
54.2322998046875,9.024999618530273
54.2333984375,9.183600425720215
54.23350143432617,9.199399948120117
54.23360061645508,9.215299606323242
54.233699798583984,9.231100082397461
54.24039840698242,8.882100105285645
54.240501403808594,8.89799976348877
54.24089813232422,8.945599555969238
54.2411003112793,8.961400032043457
54.24129867553711,8.9931001663208
54.24169921875,9.04069995880127
54.24290084838867,9.215100288391113
54.24980163574219,8.89780044555664
54.25019836425781,8.945300102233887
54.250301361083984,8.961199760437012
54.2505989074707,8.992899894714355
54.250701904296875,9.00879955291748
54.25080108642578,9.0246000289917
54.250999450683594,9.040499687194824
54.251399993896484,9.103899955749512
54.25149917602539,9.119799613952637
54.25170135498047,9.135600090026855
54.259498596191406,8.945099830627441
54.25960159301758,8.961000442504883
54.25979995727539,8.976799964904785
54.2598991394043,8.99269962310791
54.2599983215332,9.008600234985352
54.260101318359375,9.024399757385254
54.260799407958984,9.119600296020508
54.26089859008789,9.13539981842041
54.268798828125,8.944899559020996
54.26890182495117,8.960700035095215
54.26900100708008,8.97659969329834
54.2692985534668,9.008299827575684
54.26940155029297,9.024200439453125
54.27080154418945,9.230500221252441
54.27090072631836,9.246299743652344
54.2781982421875,8.96049976348877
54.27830123901367,8.976400375366211
54.278499603271484,8.992300033569336
54.27980041503906,9.182700157165527
54.287601470947266,8.976200103759766
54.28770065307617,8.991999626159668
54.289100646972656,9.182499885559082
54.28919982910156,9.198399543762207
54.298500061035156,9.198200225830078
54.331600189208984,8.704999923706055
54.3406982421875,8.688799858093262
54.34080123901367,8.704700469970703
54.38010025024414,8.926300048828125
54.389400482177734,8.925999641418457
54.38949966430664,8.941900253295898
54.38959884643555,8.957799911499023
54.39860153198242,8.925800323486328
54.398799896240234,8.941699981689453
54.407901763916016,8.925600051879883
54.40810012817383,8.941499710083008
54.43619918823242,8.972599983215332
54.436500549316406,9.020400047302246
54.43669891357422,9.036299705505371
54.43769836425781,9.179699897766113
54.437801361083984,9.195599555969238
54.43790054321289,9.21150016784668
54.445499420166016,8.972399711608887
54.44580078125,9.0201997756958
54.44599914550781,9.036100387573242
54.446998596191406,9.179499626159668
54.44710159301758,9.19540023803711
54.455101013183594,9.020000457763672
54.4552001953125,9.035900115966797
54.45589828491211,9.131500244140625
54.45600128173828,9.147500038146973
54.45610046386719,9.163399696350098
54.456298828125,9.195300102233887
54.464500427246094,9.035699844360352
54.4651985168457,9.13129997253418
54.465301513671875,9.147299766540527
54.46540069580078,9.163200378417969
54.46609878540039,9.274800300598145
54.474700927734375,9.163000106811523
54.47480010986328,9.178999900817871
54.474998474121094,9.21090030670166
54.47520065307617,9.24269962310791
54.4838981628418,9.146900177001953
54.48400115966797,9.1628999710083
54.48429870605469,9.210700035095215
54.48440170288086,9.22659969329834
54.484500885009766,9.242600440979004
54.49319839477539,9.146699905395508
54.49330139160156,9.162699699401855
54.49380111694336,9.242400169372559
54.5004997253418,8.891300201416016
54.50310134887695,9.242300033569336
54.50320053100586,9.258199691772461
54.50960159301758,8.875100135803223
54.51129913330078,9.082500457763672
54.51139831542969,9.09850025177002
54.51219940185547,9.226099967956543
54.520599365234375,9.082300186157227
54.52069854736328,9.098299980163574
54.52119827270508,9.178099632263184
54.521400451660156,9.210000038146973
54.52149963378906,9.22599983215332
54.52159881591797,9.241900444030762
54.529998779296875,9.098099708557129
54.53010177612305,9.114100456237793
54.530799865722656,9.225799560546875
54.53099822998047,9.257699966430664
54.53120040893555,9.289600372314453
54.53559875488281,8.682900428771973
54.53580093383789,8.698800086975098
54.544898986816406,8.682600021362305
54.557701110839844,9.081600189208984
54.558998107910156,9.289199829101562
54.56570053100586,8.921600341796875
54.566001892089844,8.95359992980957
54.56610107421875,8.969499588012695
54.56740188598633,9.145299911499023
54.56769943237305,9.19320011138916
54.56779861450195,9.209199905395508
54.567901611328125,9.225099563598633
54.56800079345703,9.241100311279297
54.57500076293945,8.92140007019043
54.57509994506836,8.937399864196777
54.57529830932617,8.953300476074219
54.575401306152344,8.969300270080566
54.57600021362305,9.049200057983398
54.57619857788086,9.065199851989746
54.57659912109375,9.12909984588623
54.576698303222656,9.145099639892578
54.57680130004883,9.16100025177002
54.57709884643555,9.208999633789062
54.57720184326172,9.225000381469727
54.577301025390625,9.240900039672852
54.58430099487305,8.921099662780762
54.58440017700195,8.937100410461426
54.584598541259766,8.953100204467773
54.58470153808594,8.969099998474121
54.58489990234375,9.00100040435791
54.58539962768555,9.0649995803833
54.585899353027344,9.128899574279785
54.58599853515625,9.14490032196045
54.59339904785156,8.904899597167969
54.59360122680664,8.920900344848633
54.59370040893555,8.93690013885498
54.59379959106445,8.952899932861328
54.59400177001953,8.968899726867676
54.594200134277344,9.000800132751465
54.594398498535156,9.016799926757812
54.59519958496094,9.128700256347656
54.595298767089844,9.144700050354004
54.602699279785156,8.90470027923584
54.602901458740234,8.920700073242188
54.60449981689453,9.128499984741211
54.60459899902344,9.144499778747559
54.611900329589844,8.888500213623047
54.61199951171875,8.904500007629395
54.612098693847656,8.92039966583252
54.61320114135742,9.048399925231934
54.61330032348633,9.064399719238281
54.613800048828125,9.14430046081543
54.61429977416992,9.20829963684082
54.61439895629883,9.224300384521484
54.62099838256836,8.872200012207031
54.62110137939453,8.888199806213379
54.621299743652344,8.904199600219727
54.622100830078125,9.000200271606445
54.62220001220703,9.016200065612793
54.62229919433594,9.03219985961914
54.622398376464844,9.048199653625488
54.62260055541992,9.064200401306152
54.62269973754883,9.0802001953125
54.622798919677734,9.096199989318848
54.62329864501953,9.17609977722168
54.6234016418457,9.192099571228027
54.63010025024414,8.855999946594238
